work_id	lemma	count	resolution	joined_key
tlg0059.tlg030	ἀληθής	209	exact	ἀληθής
tlg0059.tlg030	ἄρχω	208	exact	ἄρχω
tlg0059.tlg030	ἀνήρ	200	exact	ἀνήρ
tlg0059.tlg030	μέγας	192	exact	μέγας
tlg0059.tlg030	ἕκαστος	192	exact	ἕκαστος
tlg0059.tlg030	ἠμί	189	exact	ἠμί
tlg0059.tlg030	ἆρα	189	exact	ἆρα
tlg0059.tlg030	αὖ	189	exact	αὖ
tlg0059.tlg030	ὅσος	186	exact	ὅσος
tlg0059.tlg030	ἔοικα	186	exact	ἔοικα
tlg0059.tlg030	πάνυ	185	exact	πάνυ
tlg0059.tlg030	φύσις	180	exact	φύσις
tlg0059.tlg030	φαίνω	175	exact	φαίνω
tlg0059.tlg030	εἷς	173	exact	εἷς
tlg0059.tlg030	ὀρθός	173	exact	ὀρθός
tlg0059.tlg030	μήν	161	exact	μήν
tlg0059.tlg030	οἶδα	157	exact	οἶδα
tlg0059.tlg030	νῦν	155	exact	νῦν
tlg0059.tlg030	θεός	149	exact	θεός
tlg0059.tlg030	ὅταν	148	exact	ὅταν
tlg0059.tlg030	δικαιοσύνη	140	exact	δικαιοσύνη
tlg0059.tlg030	ἀνάγκη	140	exact	ἀνάγκη
tlg0059.tlg030	τοίνυν	132	exact	τοίνυν
tlg0059.tlg030	παρά	131	exact	παρά
tlg0059.tlg030	σκοπέω	130	exact	σκοπέω
tlg0059.tlg030	ἄνθρωπος	128	exact	ἄνθρωπος
tlg0059.tlg030	ἔρχομαι	127	exact	ἔρχομαι
tlg0059.tlg030	μετά	126	exact	μετά
tlg0059.tlg030	πράσσω	126	exact	πράσσω
tlg0059.tlg030	βούλομαι	120	exact	βούλομαι
tlg0059.tlg030	ἀκούω	118	exact	ἀκούω
tlg0059.tlg030	ἔτι	117	exact	ἔτι
tlg0059.tlg030	φίλος	114	exact	φίλος
tlg0059.tlg030	βίος	114	exact	βίος
tlg0059.tlg030	πρῶτος	110	exact	πρῶτος
tlg0059.tlg030	τίθημι	109	exact	τίθημι
tlg0059.tlg030	δῆλος	108	exact	δῆλος
tlg0059.tlg030	ἡδονή	107	exact	ἡδονή
tlg0059.tlg030	ἄδικος	107	exact	ἄδικος
tlg0059.tlg030	ἀλλήλων	106	exact	ἀλλήλων
tlg0059.tlg030	σῶμα	106	exact	σῶμα
tlg0059.tlg030	ἕτερος	101	exact	ἕτερος
tlg0059.tlg030	παῖς	100	exact	παῖς
tlg0059.tlg030	ναί	97	exact	ναί
tlg0059.tlg030	ἱκανός	97	exact	ἱκανός
tlg0059.tlg030	ὅδε	96	exact	ὅδε
tlg0059.tlg030	μηδείς	96	exact	μηδείς
tlg0059.tlg030	μανθάνω	96	exact	μανθάνω
tlg0059.tlg030	πείθω	95	exact	πείθω
tlg0059.tlg030	ἀεί	94	exact	ἀεί
tlg0059.tlg030	ὅστις	94	exact	ὅστις
tlg0059.tlg030	πολιτεία	94	exact	πολιτεία
tlg0059.tlg030	τότε	93	exact	τότε
tlg0059.tlg030	μέντοι	92	exact	μέντοι
tlg0059.tlg030	ἀπό	92	exact	ἀπό
tlg0059.tlg030	ποῖος	92	exact	ποῖος
tlg0059.tlg030	ἐθέλω	91	exact	ἐθέλω
tlg0059.tlg030	φύλαξ	91	exact	φύλαξ
tlg0059.tlg030	μόνος	91	exact	μόνος
tlg0059.tlg030	τρόπος	90	exact	τρόπος
tlg0059.tlg030	ἵνα	90	exact	ἵνα
tlg0059.tlg030	ἡγέομαι	88	exact	ἡγέομαι
tlg0059.tlg030	μέλλω	88	exact	μέλλω
tlg0059.tlg030	δόξα	87	exact	δόξα
tlg0059.tlg030	δυνατός	86	exact	δυνατός
tlg0059.tlg030	ἀρετή	85	exact	ἀρετή
tlg0059.tlg030	εὖ	84	exact	εὖ
tlg0059.tlg030	γυνή	84	exact	γυνή
tlg0059.tlg030	δύναμαι	83	exact	δύναμαι
tlg0059.tlg030	ἔργον	82	exact	ἔργον
tlg0059.tlg030	καλέω	82	exact	καλέω
tlg0059.tlg030	λαμβάνω	81	exact	λαμβάνω
tlg0059.tlg030	ποτέ	81	exact	ποτέ
tlg0059.tlg030	μικρός	81	exact	μικρός
tlg0059.tlg030	νέος	79	exact	νέος
tlg0059.tlg030	χράω	78	exact	χράω
tlg0059.tlg030	ὁμολογέω	78	exact	ὁμολογέω
tlg0059.tlg030	ἀδικία	78	exact	ἀδικία
tlg0059.tlg030	διέρχομαι	77	exact	διέρχομαι
tlg0059.tlg030	ἀρχή	76	exact	ἀρχή
tlg0059.tlg030	ἤδη	75	exact	ἤδη
tlg0059.tlg030	τέχνη	75	exact	τέχνη
tlg0059.tlg030	ἀλήθεια	74	exact	ἀλήθεια
tlg0059.tlg030	ὥστε	74	exact	ὥστε
tlg0059.tlg030	ὅμοιος	74	exact	ὅμοιος
tlg0059.tlg030	εἶδος	74	exact	εἶδος
tlg0059.tlg030	παντάπασι	73	exact	παντάπασι
tlg0059.tlg030	ἀδικέω	72	exact	ἀδικέω
tlg0059.tlg030	ἐπιστήμη	72	exact	ἐπιστήμη
tlg0059.tlg030	δύναμις	70	exact	δύναμις
tlg0059.tlg030	ἐπιθυμία	69	exact	ἐπιθυμία
tlg0059.tlg030	Ζεύς	69	exact	Ζεύς
tlg0059.tlg030	ἕνεκα	68	exact	ἕνεκα
tlg0059.tlg030	ἦ	66	exact	ἦ
tlg0059.tlg030	φέρω	64	exact	φέρω
tlg0059.tlg030	ἐναντίος	64	exact	ἐναντίος
tlg0059.tlg030	ὅλος	64	exact	ὅλος
tlg0059.tlg030	οἰκεῖος	63	exact	οἰκεῖος
tlg0059.tlg030	ζάω	63	exact	ζάω
tlg0059.tlg030	πρότερος	63	exact	πρότερος
tlg0059.tlg030	φιλόσοφος	63	exact	φιλόσοφος
tlg0059.tlg030	νόμος	61	exact	νόμος
tlg0059.tlg030	ἀναγκαῖος	61	exact	ἀναγκαῖος
tlg0059.tlg030	ὅπως	60	exact	ὅπως
tlg0059.tlg030	ἅμα	59	exact	ἅμα
tlg0059.tlg030	τυγχάνω	59	exact	τυγχάνω
tlg0059.tlg030	ἴδιος	59	exact	ἴδιος
tlg0059.tlg030	ἅπας	59	exact	ἅπας
tlg0059.tlg030	φύω	59	exact	φύω
tlg0059.tlg030	πότερος	58	exact	πότερος
tlg0059.tlg030	ἔνειμι	57	exact	ἔνειμι
tlg0059.tlg030	ῥᾴδιος	56	exact	ῥᾴδιος
tlg0059.tlg030	ἴσως	56	exact	ἴσως
tlg0059.tlg030	χαλεπός	56	exact	χαλεπός
tlg0059.tlg030	γένος	56	exact	γένος
tlg0059.tlg030	τρέφω	56	exact	τρέφω
tlg0059.tlg030	δεινός	55	exact	δεινός
tlg0059.tlg030	ζητέω	55	exact	ζητέω
tlg0059.tlg030	ποιητής	54	exact	ποιητής
tlg0059.tlg030	ἐπαινέω	54	exact	ἐπαινέω
tlg0059.tlg030	ἀναγκάζω	54	exact	ἀναγκάζω
tlg0059.tlg030	μάθημα	54	exact	μάθημα
tlg0059.tlg030	ἄγω	53	exact	ἄγω
tlg0059.tlg030	ἀδύνατος	53	exact	ἀδύνατος
tlg0059.tlg030	συμφέρω	53	exact	συμφέρω
tlg0059.tlg030	ἐπιχειρέω	53	exact	ἐπιχειρέω
tlg0059.tlg030	δίδωμι	52	exact	δίδωμι
tlg0059.tlg030	ἑκάτερος	52	exact	ἑκάτερος
tlg0059.tlg030	ἥσσων	51	exact	ἥσσων
tlg0059.tlg030	εὑρίσκω	51	exact	εὑρίσκω
tlg0059.tlg030	εἴπερ	51	exact	εἴπερ
tlg0059.tlg030	προσήκω	51	exact	προσήκω
tlg0059.tlg030	ἀμφότερος	51	exact	ἀμφότερος
tlg0059.tlg030	διαφέρω	51	exact	διαφέρω
tlg0059.tlg030	πόλεμος	50	exact	πόλεμος
tlg0059.tlg030	πατήρ	49	exact	πατήρ
tlg0059.tlg030	σοφός	49	exact	σοφός
tlg0059.tlg030	χρῆμα	48	exact	χρῆμα
tlg0059.tlg030	ἐγγίγνομαι	48	exact	ἐγγίγνομαι
tlg0059.tlg030	μιμέομαι	48	exact	μιμέομαι
tlg0059.tlg030	χρή	47	exact	χρή
tlg0059.tlg030	δύο	47	exact	δύο
tlg0059.tlg030	ἐάω	47	exact	ἐάω
tlg0059.tlg030	χρόνος	46	exact	χρόνος
tlg0059.tlg030	ἀποκρίνω	46	exact	ἀποκρίνω
tlg0059.tlg030	τελευτάω	46	exact	τελευτάω
tlg0059.tlg030	μέρος	46	exact	μέρος
tlg0059.tlg030	ἀποδίδωμι	46	exact	ἀποδίδωμι
tlg0059.tlg030	δημιουργός	46	exact	δημιουργός
tlg0059.tlg030	τιμάω	46	exact	τιμάω
tlg0059.tlg030	κρατύς	45	exact	κρατύς
tlg0059.tlg030	ἐλαχύς	45	exact	ἐλαχύς
tlg0059.tlg030	γιγνώσκω	45	exact	γιγνώσκω
tlg0059.tlg030	λανθάνω	45	exact	λανθάνω
tlg0059.tlg030	ὀλίγος	44	exact	ὀλίγος
tlg0059.tlg030	ἄξιος	44	exact	ἄξιος
tlg0059.tlg030	κτάομαι	44	exact	κτάομαι
tlg0059.tlg030	γοῦν	44	exact	γοῦν
tlg0059.tlg030	σφόδρα	43	exact	σφόδρα
tlg0059.tlg030	Ὅμηρος	43	exact	Ὅμηρος
tlg0059.tlg030	νυνδί	43	exact	νυνδί
tlg0059.tlg030	παρέχω	43	exact	παρέχω
tlg0059.tlg030	αἱρέω	43	exact	αἱρέω
tlg0059.tlg030	ἡδύς	42	exact	ἡδύς
tlg0059.tlg030	ἀπόλλυμι	42	exact	ἀπόλλυμι
tlg0059.tlg030	φιλοσοφία	42	exact	φιλοσοφία
tlg0059.tlg030	θεάομαι	41	exact	θεάομαι
tlg0059.tlg030	ἐρωτάω	41	exact	ἐρωτάω
tlg0059.tlg030	ἐχθρός	41	exact	ἐχθρός
tlg0059.tlg030	πάσχω	41	exact	πάσχω
tlg0059.tlg030	ἄρχων	41	exact	ἄρχων
tlg0059.tlg030	ἐπιτήδευμα	41	exact	ἐπιτήδευμα
tlg0059.tlg030	νόος	40	exact	νόος
tlg0059.tlg030	οὐδαμῶς	39	exact	οὐδαμῶς
tlg0059.tlg030	μά	39	exact	μά
tlg0059.tlg030	πολίτης	39	exact	πολίτης
tlg0059.tlg030	ἐργάζομαι	39	exact	ἐργάζομαι
tlg0059.tlg030	πλούσιος	38	exact	πλούσιος
tlg0059.tlg030	δράω	38	exact	δράω
tlg0059.tlg030	ὧδε	38	exact	ὧδε
tlg0059.tlg030	φαῦλος	38	exact	φαῦλος
tlg0059.tlg030	εὐδαίμων	38	exact	εὐδαίμων
tlg0059.tlg030	ἐννοέω	38	exact	ἐννοέω
tlg0059.tlg030	ἅπτω	38	exact	ἅπτω
tlg0059.tlg030	πάλιν	37	exact	πάλιν
tlg0059.tlg030	τροφή	37	exact	τροφή
tlg0059.tlg030	τύραννος	37	exact	τύραννος
tlg0059.tlg030	οὐσία	36	exact	οὐσία
tlg0059.tlg030	κινδυνεύω	36	exact	κινδυνεύω
tlg0059.tlg030	τιμή	36	exact	τιμή
tlg0059.tlg030	παιδεία	36	exact	παιδεία
tlg0059.tlg030	ἦκα	35	exact	ἦκα
tlg0059.tlg030	ὑπέρ	35	exact	ὑπέρ
tlg0059.tlg030	διάνοια	35	exact	διάνοια
tlg0059.tlg030	τοσοῦτος	34	exact	τοσοῦτος
tlg0059.tlg030	τέλειος	34	exact	τέλειος
tlg0059.tlg030	γῆ	34	exact	γῆ
tlg0059.tlg030	γέλοιος	34	exact	γέλοιος
tlg0059.tlg030	τοιόσδε	33	exact	τοιόσδε
tlg0059.tlg030	ἄρτι	33	exact	ἄρτι
tlg0059.tlg030	ἰατρικός	33	exact	ἰατρικός
tlg0059.tlg030	τρεῖς	33	exact	τρεῖς
tlg0059.tlg030	κρίνω	33	exact	κρίνω
tlg0059.tlg030	αἰσχρός	33	exact	αἰσχρός
tlg0059.tlg030	τρίτος	33	exact	τρίτος
tlg0059.tlg030	ἄνω	33	exact	ἄνω
tlg0059.tlg030	ἔπειτα	32	exact	ἔπειτα
tlg0059.tlg030	πονηρός	32	exact	πονηρός
tlg0059.tlg030	μεταξύ	32	exact	μεταξύ
tlg0059.tlg030	καθίστημι	32	exact	καθίστημι
tlg0059.tlg030	ἐπεί	32	exact	ἐπεί
tlg0059.tlg030	ὄψις	32	exact	ὄψις
tlg0059.tlg030	πρίν	32	exact	πρίν
tlg0059.tlg030	μισθός	32	exact	μισθός
tlg0059.tlg030	ἕπομαι	32	exact	ἕπομαι
tlg0059.tlg030	αἰσθάνομαι	32	exact	αἰσθάνομαι
tlg0059.tlg030	ἦθος	32	exact	ἦθος
tlg0059.tlg030	παιδεύω	32	exact	παιδεύω
tlg0059.tlg030	ἐπιεικής	31	exact	ἐπιεικής
tlg0059.tlg030	μέσος	31	exact	μέσος
tlg0059.tlg030	ἀλλότριος	31	exact	ἀλλότριος
tlg0059.tlg030	λύπη	31	exact	λύπη
tlg0059.tlg030	ἐπειδάν	30	exact	ἐπειδάν
tlg0059.tlg030	μέτριος	30	exact	μέτριος
tlg0059.tlg030	δίκη	30	exact	δίκη
tlg0059.tlg030	πάρειμι	30	exact	πάρειμι
tlg0059.tlg030	ἀπεργάζομαι	30	exact	ἀπεργάζομαι
tlg0059.tlg030	δεύτερος	30	exact	δεύτερος
tlg0059.tlg030	αἴτιος	29	exact	αἴτιος
tlg0059.tlg030	μουσική	29	exact	μουσική
tlg0059.tlg030	ὡσαύτως	29	exact	ὡσαύτως
tlg0059.tlg030	μουσικός	29	exact	μουσικός
tlg0059.tlg030	πη	29	exact	πη
tlg0059.tlg030	γυμναστικός	29	exact	γυμναστικός
tlg0059.tlg030	δοξάζω	28	exact	δοξάζω
tlg0059.tlg030	θεῖος	28	exact	θεῖος
tlg0059.tlg030	πρᾶξις	28	exact	πρᾶξις
tlg0059.tlg030	ἁμαρτάνω	28	exact	ἁμαρτάνω
tlg0059.tlg030	βλέπω	28	exact	βλέπω
tlg0059.tlg030	ἐπισκοπέω	28	exact	ἐπισκοπέω
tlg0059.tlg030	νομίζω	28	exact	νομίζω
tlg0059.tlg030	κακία	28	exact	κακία
tlg0059.tlg030	σωφροσύνη	28	exact	σωφροσύνη
tlg0059.tlg030	οἰκέω	28	exact	οἰκέω
tlg0059.tlg030	θυμοειδής	28	exact	θυμοειδής
tlg0059.tlg030	εἰκών	28	exact	εἰκών
tlg0059.tlg030	χαίρω	27	exact	χαίρω
tlg0059.tlg030	σφεῖς	27	exact	σφεῖς
tlg0059.tlg030	χρήσιμος	27	exact	χρήσιμος
tlg0059.tlg030	φυλάσσω	27	exact	φυλάσσω
tlg0059.tlg030	ὅμως	27	exact	ὅμως
tlg0059.tlg030	ἀκριβής	27	exact	ἀκριβής
tlg0059.tlg030	ἰσχυρός	27	exact	ἰσχυρός
tlg0059.tlg030	ἐλεύθερος	27	exact	ἐλεύθερος
tlg0059.tlg030	μετέχω	27	exact	μετέχω
tlg0059.tlg030	ἁρμονία	27	exact	ἁρμονία
tlg0059.tlg030	ἅτε	26	exact	ἅτε
tlg0059.tlg030	ἐκεῖ	26	exact	ἐκεῖ
tlg0059.tlg030	ἰατρός	26	exact	ἰατρός
tlg0059.tlg030	ὠφελέω	26	exact	ὠφελέω
tlg0059.tlg030	κύων	26	exact	κύων
tlg0059.tlg030	ἀξιόω	26	exact	ἀξιόω
tlg0059.tlg030	σοφία	26	exact	σοφία
tlg0059.tlg030	προστάσσω	26	exact	προστάσσω
tlg0059.tlg030	οἰκία	26	exact	οἰκία
tlg0059.tlg030	ἄνευ	26	exact	ἄνευ
tlg0059.tlg030	λοιπός	26	exact	λοιπός
tlg0059.tlg030	ἀνδρεῖος	26	exact	ἀνδρεῖος
tlg0059.tlg030	ἐπιτηδεύω	26	exact	ἐπιτηδεύω
tlg0059.tlg030	πλῆθος	26	exact	πλῆθος
tlg0059.tlg030	ἰδιώτης	26	exact	ἰδιώτης
tlg0059.tlg030	ἀποδέχομαι	25	exact	ἀποδέχομαι
tlg0059.tlg030	ἑταῖρος	25	exact	ἑταῖρος
tlg0059.tlg030	συγχωρέω	25	exact	συγχωρέω
tlg0059.tlg030	τυραννικός	25	exact	τυραννικός
tlg0059.tlg030	ὄνομα	25	exact	ὄνομα
tlg0059.tlg030	κομιδῇ	25	exact	κομιδῇ
tlg0059.tlg030	ἀφικνέομαι	25	exact	ἀφικνέομαι
tlg0059.tlg030	φάος	25	exact	φάος
tlg0059.tlg030	εὐθύς	24	exact	εὐθύς
tlg0059.tlg030	ἀντί	24	exact	ἀντί
tlg0059.tlg030	βλάπτω	24	exact	βλάπτω
tlg0059.tlg030	μακάριος	24	exact	μακάριος
tlg0059.tlg030	κρατέω	24	exact	κρατέω
tlg0059.tlg030	πονηρία	24	exact	πονηρία
tlg0059.tlg030	τάσσω	24	exact	τάσσω
tlg0059.tlg030	ἀνδρεία	24	exact	ἀνδρεία
tlg0059.tlg030	ἡμέτερος	24	exact	ἡμέτερος
tlg0059.tlg030	πολεμικός	24	exact	πολεμικός
tlg0059.tlg030	πρέσβυς	24	exact	πρέσβυς
tlg0059.tlg030	γεννάω	24	exact	γεννάω
tlg0059.tlg030	οὐρανός	24	exact	οὐρανός
tlg0059.tlg030	ἀδελφός	23	exact	ἀδελφός
tlg0059.tlg030	κεῖμαι	23	exact	κεῖμαι
tlg0059.tlg030	ψεύδω	23	exact	ψεύδω
tlg0059.tlg030	κάμνω	23	exact	κάμνω
tlg0059.tlg030	ἄχρηστος	23	exact	ἄχρηστος
tlg0059.tlg030	πολέμιος	23	exact	πολέμιος
tlg0059.tlg030	μάχομαι	23	exact	μάχομαι
tlg0059.tlg030	λυσιτελέω	23	exact	λυσιτελέω
tlg0059.tlg030	ἐπιθυμέω	23	exact	ἐπιθυμέω
tlg0059.tlg030	πειράω	23	exact	πειράω
tlg0059.tlg030	γένεσις	23	exact	γένεσις
tlg0059.tlg030	ζῷον	23	exact	ζῷον
tlg0059.tlg030	ἐμποιέω	22	exact	ἐμποιέω
tlg0059.tlg030	χρηστός	22	exact	χρηστός
tlg0059.tlg030	φιλέω	22	exact	φιλέω
tlg0059.tlg030	διαφθείρω	22	exact	διαφθείρω
tlg0059.tlg030	ἐμός	22	exact	ἐμός
tlg0059.tlg030	κοινός	22	exact	κοινός
tlg0059.tlg030	υἱός	22	exact	υἱός
tlg0059.tlg030	ἔκγονος	22	exact	ἔκγονος
tlg0059.tlg030	γεωργός	22	exact	γεωργός
tlg0059.tlg030	πρόσθεν	22	exact	πρόσθεν
tlg0059.tlg030	μίμησις	22	exact	μίμησις
tlg0059.tlg030	ἀποβλέπω	22	exact	ἀποβλέπω
tlg0059.tlg030	ἀριθμός	22	exact	ἀριθμός
tlg0059.tlg030	διαλέγω	21	exact	διαλέγω
tlg0059.tlg030	αὐξάνω	21	exact	αὐξάνω
tlg0059.tlg030	ἐνταῦθα	21	exact	ἐνταῦθα
tlg0059.tlg030	πολλάκις	21	exact	πολλάκις
tlg0059.tlg030	κινέω	21	exact	κινέω
tlg0059.tlg030	καθοράω	21	exact	καθοράω
tlg0059.tlg030	κτῆσις	21	exact	κτῆσις
tlg0059.tlg030	πλήν	21	exact	πλήν
tlg0059.tlg030	προλέγω	21	exact	προλέγω
tlg0059.tlg030	δημοκρατία	21	exact	δημοκρατία
tlg0059.tlg030	ὅτε	21	exact	ὅτε
tlg0059.tlg030	ἄθλιος	21	exact	ἄθλιος
tlg0059.tlg030	ἕως	21	exact	ἕως
tlg0059.tlg030	ἕλκω	21	exact	ἕλκω
tlg0059.tlg030	ψέγω	21	exact	ψέγω
tlg0059.tlg030	πάθος	21	exact	πάθος
tlg0059.tlg030	μεταβάλλω	21	exact	μεταβάλλω
tlg0059.tlg030	ἥλιος	21	exact	ἥλιος
tlg0059.tlg030	δῆμος	21	exact	δῆμος
tlg0059.tlg030	πρέπω	20	exact	πρέπω
tlg0059.tlg030	ὁρμάω	20	exact	ὁρμάω
tlg0059.tlg030	πορεύω	20	exact	πορεύω
tlg0059.tlg030	ἀπαλλάσσω	20	exact	ἀπαλλάσσω
tlg0059.tlg030	σώφρων	20	exact	σώφρων
tlg0059.tlg030	ὠφέλιμος	20	exact	ὠφέλιμος
tlg0059.tlg030	λογιστικός	20	exact	λογιστικός
tlg0059.tlg030	γενναῖος	20	exact	γενναῖος
tlg0059.tlg030	μακρός	20	exact	μακρός
tlg0059.tlg030	πόνος	20	exact	πόνος
tlg0059.tlg030	ἰδέα	20	exact	ἰδέα
tlg0059.tlg030	αἴσθησις	20	exact	αἴσθησις
tlg0059.tlg030	ταχύς	20	exact	ταχύς
tlg0059.tlg030	τύπος	20	exact	τύπος
tlg0059.tlg030	συγγενής	20	exact	συγγενής
tlg0059.tlg030	τέλος	20	exact	τέλος
tlg0059.tlg030	ὀλιγαρχικός	20	exact	ὀλιγαρχικός
tlg0059.tlg030	ἵππος	19	exact	ἵππος
tlg0059.tlg030	ἀσπάζομαι	19	exact	ἀσπάζομαι
tlg0059.tlg030	ἄγριος	19	exact	ἄγριος
tlg0059.tlg030	συμβαίνω	19	exact	συμβαίνω
tlg0059.tlg030	σχεδόν	19	exact	σχεδόν
tlg0059.tlg030	ἀγαπάω	19	exact	ἀγαπάω
tlg0059.tlg030	τοι	19	exact	τοι
tlg0059.tlg030	ἐγγύς	19	exact	ἐγγύς
tlg0059.tlg030	μῦθος	19	exact	μῦθος
tlg0059.tlg030	ὅσιος	19	exact	ὅσιος
tlg0059.tlg030	ὀφείλω	19	exact	ὀφείλω
tlg0059.tlg030	δείδω	19	exact	δείδω
tlg0059.tlg030	ὀνομάζω	19	exact	ὀνομάζω
tlg0059.tlg030	νόσος	19	exact	νόσος
tlg0059.tlg030	κοινωνία	19	exact	κοινωνία
tlg0059.tlg030	μήτηρ	19	exact	μήτηρ
tlg0059.tlg030	ἥκω	19	exact	ἥκω
tlg0059.tlg030	ἑκών	19	exact	ἑκών
tlg0059.tlg030	πρᾶγμα	19	exact	πρᾶγμα
tlg0059.tlg030	αὖθις	19	exact	αὖθις
tlg0059.tlg030	βία	19	exact	βία
tlg0059.tlg030	ἀληθινός	19	exact	ἀληθινός
tlg0059.tlg030	δοῦλος	19	exact	δοῦλος
tlg0059.tlg030	λεκτέος	19	exact	λεκτέος
tlg0059.tlg030	ὀξύς	19	exact	ὀξύς
tlg0059.tlg030	ἄτοπος	19	exact	ἄτοπος
tlg0059.tlg030	τόπος	19	exact	τόπος
tlg0059.tlg030	εἴδωλον	19	exact	εἴδωλον
tlg0059.tlg030	φρόνησις	19	exact	φρόνησις
tlg0059.tlg030	κελεύω	18	exact	κελεύω
tlg0059.tlg030	ἔρομαι	18	exact	ἔρομαι
tlg0059.tlg030	ὑπολαμβάνω	18	exact	ὑπολαμβάνω
tlg0059.tlg030	κοινῇ	18	exact	κοινῇ
tlg0059.tlg030	μισέω	18	exact	μισέω
tlg0059.tlg030	πάλαι	18	exact	πάλαι
tlg0059.tlg030	φοβέω	18	exact	φοβέω
tlg0059.tlg030	τέσσαρες	18	exact	τέσσαρες
tlg0059.tlg030	τυραννίς	18	exact	τυραννίς
tlg0059.tlg030	λογισμός	18	exact	λογισμός
tlg0059.tlg030	προσαγορεύω	18	exact	προσαγορεύω
tlg0059.tlg030	βιάζω	18	exact	βιάζω
tlg0059.tlg030	ὑγιής	18	exact	ὑγιής
tlg0059.tlg030	οἰκίζω	18	exact	οἰκίζω
tlg0059.tlg030	καθαρός	18	exact	καθαρός
tlg0059.tlg030	κλίνη	18	exact	κλίνη
tlg0059.tlg030	παντοδαπός	18	exact	παντοδαπός
tlg0059.tlg030	νόσημα	18	exact	νόσημα
tlg0059.tlg030	κάτω	18	exact	κάτω
tlg0059.tlg030	τείνω	18	exact	τείνω
tlg0059.tlg030	ὀλιγαρχία	18	exact	ὀλιγαρχία
tlg0059.tlg030	μένω	17	exact	μένω
tlg0059.tlg030	γῆρας	17	exact	γῆρας
tlg0059.tlg030	πλοῦτος	17	exact	πλοῦτος
tlg0059.tlg030	ὠφέλεια	17	exact	ὠφέλεια
tlg0059.tlg030	ἀργύριον	17	exact	ἀργύριον
tlg0059.tlg030	παρασκευάζω	17	exact	παρασκευάζω
tlg0059.tlg030	θεραπεύω	17	exact	θεραπεύω
tlg0059.tlg030	ὅθεν	17	exact	ὅθεν
tlg0059.tlg030	ἴσος	17	exact	ἴσος
tlg0059.tlg030	ὑπάρχω	17	exact	ὑπάρχω
tlg0059.tlg030	πολιτικός	17	exact	πολιτικός
tlg0059.tlg030	φρόνιμος	17	exact	φρόνιμος
tlg0059.tlg030	στασιάζω	17	exact	στασιάζω
tlg0059.tlg030	φόβος	17	exact	φόβος
tlg0059.tlg030	μέχρι	17	exact	μέχρι
tlg0059.tlg030	πένης	17	exact	πένης
tlg0059.tlg030	ἀνίημι	17	exact	ἀνίημι
tlg0059.tlg030	πολεμέω	17	exact	πολεμέω
tlg0059.tlg030	μεταβολή	17	exact	μεταβολή
tlg0059.tlg030	ὁδός	16	exact	ὁδός
tlg0059.tlg030	ἐλευθερία	16	exact	ἐλευθερία
tlg0059.tlg030	χρεία	16	exact	χρεία
tlg0059.tlg030	ἔμπροσθεν	16	exact	ἔμπροσθεν
tlg0059.tlg030	θαυμαστός	16	exact	θαυμαστός
tlg0059.tlg030	ἐπιμελέομαι	16	exact	ἐπιμελέομαι
tlg0059.tlg030	καίτοι	16	exact	καίτοι
tlg0059.tlg030	κυβερνήτης	16	exact	κυβερνήτης
tlg0059.tlg030	θηρίον	16	exact	θηρίον
tlg0059.tlg030	χαλεπαίνω	16	exact	χαλεπαίνω
tlg0059.tlg030	ἔπος	16	exact	ἔπος
tlg0059.tlg030	πως	16	exact	πως
tlg0059.tlg030	ἀφαιρέω	16	exact	ἀφαιρέω
tlg0059.tlg030	ὁρίζω	16	exact	ὁρίζω
tlg0059.tlg030	φιλότιμος	16	exact	φιλότιμος
tlg0059.tlg030	ἀπέχω	16	exact	ἀπέχω
tlg0059.tlg030	ὄμμα	16	exact	ὄμμα
tlg0059.tlg030	ἀποκτείνω	16	exact	ἀποκτείνω
tlg0059.tlg030	ἀτιμάζω	16	exact	ἀτιμάζω
tlg0059.tlg030	σχῆμα	16	exact	σχῆμα
tlg0059.tlg030	ποίησις	16	exact	ποίησις
tlg0059.tlg030	ὄργανον	16	exact	ὄργανον
tlg0059.tlg030	χρυσός	16	exact	χρυσός
tlg0059.tlg030	μιμητής	16	exact	μιμητής
tlg0059.tlg030	ψεῦδος	16	exact	ψεῦδος
tlg0059.tlg030	παντελής	16	exact	παντελής
tlg0059.tlg030	ῥυθμός	16	exact	ῥυθμός
tlg0059.tlg030	παράδειγμα	16	exact	παράδειγμα
tlg0059.tlg030	νόησις	16	exact	νόησις
tlg0059.tlg030	λείπω	15	exact	λείπω
tlg0059.tlg030	νή	15	exact	νή
tlg0059.tlg030	ᾗ	15	exact	ᾗ
tlg0059.tlg030	ἐνίοτε	15	exact	ἐνίοτε
tlg0059.tlg030	ὁπότε	15	exact	ὁπότε
tlg0059.tlg030	εἶεν	15	exact	εἶεν
tlg0059.tlg030	ὑγίεια	15	exact	ὑγίεια
tlg0059.tlg030	νοέω	15	exact	νοέω
tlg0059.tlg030	σαφής	15	exact	σαφής
tlg0059.tlg030	τυραννεύω	15	exact	τυραννεύω
tlg0059.tlg030	ἐκβαίνω	15	exact	ἐκβαίνω
tlg0059.tlg030	κολάζω	15	exact	κολάζω
tlg0059.tlg030	δήπου	15	exact	δήπου
tlg0059.tlg030	προσδέω	15	exact	προσδέω
tlg0059.tlg030	ὀφθαλμός	15	exact	ὀφθαλμός
tlg0059.tlg030	στάσις	15	exact	στάσις
